REG_CITY_NOT_LIVE_CITY,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,ORGANIZATION_TYPE_Self_employed,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,FLOORSMAX_AVG,APPROVED_RATE_DOWN_PAYMENT_MAX,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,PREV_AMT_APPLICATION_MIN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_AMT_GOODS_PRICE_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,PREV_PRODUCT_COMBINATION_Card_Street_MEAN,NAME_CONTRACT_TYPE_Revolving_loans,PREV_NAME_PORTFOLIO_POS_MEAN,BURO_DAYS_CREDIT_VAR,AMT_REQ_CREDIT_BUREAU_QRT,OBS_30_CNT_SOCIAL_CIRCLE,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_HOUR_APPR_PROCESS_START_MAX,INSTAL_PAYMENT_DIFF_MAX,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,PREV_DAYS_DECISION_MEAN,CLOSED_DAYS_CREDIT_VAR,PREV_CNT_PAYMENT_SUM,POS_NAME_CONTRACT_STATUS_Active_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,TOTALAREA_MODE,INCOME_PER_PERSON,PREV_NAME_YIELD_GROUP_low_action_MEAN,FLAG_DOCUMENT_3,BURO_DAYS_CREDIT_UPDATE_MEAN,PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,INSTAL_DPD_MAX,BURO_MONTHS_BALANCE_SIZE_SUM,FLAG_OWN_CAR,BURO_DAYS_CREDIT_ENDDATE_MIN,YEARS_BEGINEXPLUATATION_MEDI,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,NAME_FAMILY_STATUS_Married,REGION_RATING_CLIENT_W_CITY,INSTAL_PAYMENT_PERC_MEAN,INSTAL_DBD_MEAN,ACTIVE_DAYS_CREDIT_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DBD_MAX,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_ANNUITY_MIN,BURO_CREDIT_ACTIVE_Closed_MEAN,INSTAL_DBD_SUM,INSTAL_DAYS_ENTRY_PAYMENT_SUM,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,DAYS_LAST_PHONE_CHANGE,PREV_DAYS_DECISION_MAX,INSTAL_PAYMENT_DIFF_MEAN,DAYS_REGISTRATION,REGION_POPULATION_RELATIVE,APPROVED_AMT_DOWN_PAYMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,INCOME_CREDIT_PERC,APPROVED_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MIN,INSTAL_AMT_PAYMENT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,NAME_EDUCATION_TYPE_Higher_education,PREV_DAYS_DECISION_MIN,CLOSED_AMT_CREDIT_SUM_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,POS_MONTHS_BALANCE_SIZE,APPROVED_CNT_PAYMENT_SUM,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,CLOSED_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_MIN,AMT_GOODS_PRICE,CODE_GENDER,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,INSTAL_DPD_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_AMT_PAYMENT_SUM,DAYS_EMPLOYED,INSTAL_AMT_INSTALMENT_MAX,PREV_CNT_PAYMENT_MEAN,AMT_ANNUITY,DAYS_BIRTH,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2
0,,,0,,,,,,,,,,0,,,,2.0,,,,,,,0.0,,,,,,,,16875.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-220.0,,,-477.0,0.00712,,,0.23816328474802326,,,,,0,,,,,,,,,,,234000.0,1,0.20613333333333334,-4243,,,,-5265.0,,,13914.0,-11911,0.049093391762725855,,0.1621921059592286
0,,,0,,,,,,,,,,1,,,1.0,1.0,,,,,,,0.0,,,,,,,,67500.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-475.0,,,-4837.0,0.025164,,,0.5,,,,,0,,,,,,,,,,,270000.0,0,0.1,-481,,,,-4813.0,,,13500.0,-16933,0.05,0.6769925032909132,0.3220121890968505
1,,,1,,,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,,45000.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-359.0,,,-11152.0,0.035792,,,0.31645569620253167,,,,,0,,,,,,,,,,,225000.0,1,0.15515,-2686,,,,-2370.0,,,13963.5,-19160,0.049098101265822786,0.6296742509538716,0.6744913413708296
1,,,0,,,,,,,,,,0,,,,5.0,,,,,,,0.0,,,,,,,,135000.0,,1,,,,,1,,,,,,0,2,,,,,,,,,,,,,,,,-686.0,,,-3992.0,0.015221,,,0.22785617718096338,,,,,0,,,,,,,,,,,549000.0,0,0.2932666666666667,-1988,,,,-407.0,,,39591.0,-9328,0.06682262156127053,,0.0570715400368899
0,,,0,,0.1667,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0294,56250.0,,1,,,,,0,,0.9871,,,,1,2,,,,,,,,,,,,,,,,-449.0,,,-6685.0,0.006629,,,0.6323670764405322,,,,,0,,,,,,,,,,,148500.0,0,0.1462,-3680,,,,-1540.0,,,16447.5,-14981,0.09245206657560581,,0.6437452120249714
0,,,1,,0.0417,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,0.0053,60000.0,,1,,,,,1,,0.9722,,,,1,2,,,,,,,,,,,,,,,,-2858.0,,,-3268.0,0.00712,,,0.11642798928862498,,,,,0,,,,,,,,,,,1350000.0,0,0.25185,-160,,,,-377.0,,,45333.0,-16614,0.029322389102340203,0.7194907850918436,0.7777125890039592
0,,,0,,0.125,,,,,,,,0,,,,2.0,,,,,0.0,,0.0,,,,,,,0.0395,202500.0,,1,,,0.0,,0,,0.9722,,,,1,1,1.0,12.0,,0.0,12.0,,,,,,,12.0,-532.0,,,0.0,,0.0,-9390.0,0.04622,,,0.6801538659190012,,,64415.925,,0,,,,,,,,,,64415.925,445500.0,1,0.0753888888888889,-2583,0.0,,64415.925,-6393.0,64415.925,,30532.5,-19034,0.051276044225115815,,0.4885124908690508
0,,,0,,0.1667,,,,,,,,1,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0551,112500.0,,0,,,,,1,,0.9762,,,,0,2,,,,,,,,,,,,,,,,-561.0,,,-10594.0,0.010032,,,0.4166666666666667,,,,,0,,,,,,,,,,,270000.0,0,0.12,-1614,,,,,,,13500.0,-18057,0.05,0.5046813193144684,0.5448679486127022
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,16875.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-2130.0,,,-6714.0,0.028663,,,0.1327445375622793,,,,,0,,,,,,,,,,,454500.0,1,0.3191333333333333,-4091,,,,-4085.0,,,21541.5,-13465,0.04236320675404207,0.622922000268356,0.316892141648362
0,,,0,,0.1667,,,,,,,,0,,,,4.0,,,,,,,1.0,,,,,,,0.1085,135000.0,,1,,,,,1,,0.9886,,,,1,2,,,,,,,,,,,,,,,,-2618.0,,,-8637.0,0.009175,,,0.25041736227045075,,,,,0,,,,,,,,,,,900000.0,1,0.11723333333333333,-3655,,,,-215.0,,,31653.0,-20274,0.02935726210350584,,0.7239736329093801
0,,,0,,,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,,45000.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-885.0,0.025164,,,1.5,,,,,0,,,,,,,,,,,90000.0,0,0.07,-2544,,,,-2336.0,,,9450.0,-10943,0.105,0.6894791426446275,0.6342114802123973
0,,,0,,0.0417,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0246,56250.0,,1,,,,,0,,0.9851,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-9898.0,0.0060079999999999,,,0.39556962025316456,,,,,0,,,,,,,,,,,225000.0,1,0.13204,-4865,,,,,,,14854.5,-23274,0.05223101265822785,0.7583930617144343,0.2894378257770153
0,,,0,,,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,,189000.0,,1,,,,,1,,,,,,0,2,,,,,,,,,,,,,,,,-3567.0,,,-85.0,0.028663,,,0.84,,,,,0,,,,,,,,,,,225000.0,0,0.05619047619047619,-2442,,,,-602.0,,,10620.0,-19127,0.0472,0.7076993447402619,0.553967765380652
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0452,123750.0,,1,,,,,0,,0.9732,,,,1,1,,,,,,,,,,,,,,,,-1324.0,,,-7149.0,0.032561,,,0.6487073032647669,,,,,0,,,,,,,,,,,315000.0,0,0.07238181818181819,-2250,,,,-1474.0,,,17914.5,-9587,0.04695461407812795,0.5971924268337128,0.6413444315024412
0,,,1,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,123750.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1936.0,,,-1329.0,0.010006,,,0.275,,,,,0,,,,,,,,,,,900000.0,1,0.17494545454545454,-4585,,,,-984.0,,,43299.0,-15817,0.04811,0.221335206354466,0.5635479658628549
0,,,0,,0.1667,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.0681,180000.0,,0,,,,,0,,0.9771,,,,0,2,,,,,,,,,,,,,,,,-1554.0,,,-4013.0,0.016612,,,0.4,,,,,1,,,,,,,,,,,450000.0,0,0.122325,-79,,,,-387.0,,,22018.5,-11239,0.04893,0.3791004853998145,0.7178361282252773
0,,,0,,0.1667,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0457,450000.0,,1,,,,,0,,0.9757,,,,0,1,,,,,,,,,,,,,,,,-1350.0,,,-4798.0,0.04622,,,0.9498480243161094,,,,,0,,,,,,,,,,,450000.0,0,0.11171,-1533,,,,-1444.0,,,50269.5,-10046,0.10610752279635258,,0.6642416338253251
0,,,0,,0.1667,,,,,,,,1,,,0.0,2.0,,,,,,,0.0,,,,,,,0.1104,49500.0,,1,,,,,0,,0.9811,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-7650.0,0.018634,,,0.7333333333333333,,,,,0,,,,,,,,,,,135000.0,0,0.06818181818181818,-1489,,,,-925.0,,,6750.0,-9150,0.05,0.326475210066026,0.3550755661110486
0,,,0,,,,,,,,,,0,,,0.0,6.0,,,,,,,0.0,,,,,,,,90000.0,,0,,,,,1,,,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-2116.0,0.030755,,,0.6329113924050633,,,,,1,,,,,,,,,,,225000.0,0,0.048625,-5126,,,,,,,8752.5,-23721,0.030775316455696203,0.6413682574954046,0.5152334055772008
0,,,0,,,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,,33750.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1358.0,,,-3115.0,0.00712,,,0.13636363636363635,,,,,0,,,,,,,,,,,495000.0,1,0.40946666666666665,-2011,,,,-5718.0,,,27639.0,-18894,0.055836363636363635,0.6109913280868294,0.6637635186770858
0,,,1,,,,,,,,,,0,,,2.0,0.0,,,,,,,0.0,,,,1.0,,,,114750.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-391.0,,,-6876.0,0.035792,,,1.02,,,,,0,,,,,1.0,,0.0,,,,112500.0,1,0.10043137254901961,-1017,,,,-2885.0,,,11524.5,-17461,0.10244,0.7209441499436497,0.4906381856158077
0,,,0,,,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-3067.0,,,-8381.0,0.00712,,,0.07276749330539062,,,,,0,,,,,,,,,,,1350000.0,1,0.37904,-4164,,,,-9257.0,,,42642.0,-16071,0.02758179066247526,0.5082869913916046,0.4997777408295926
0,,,1,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,78750.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-713.0,,,-5130.0,0.015221,,,0.2413793103448276,,,,,0,,,,,,,,,,,652500.0,0,0.17497142857142858,-4289,,,,-2130.0,,,27558.0,-15767,0.04223448275862069,0.3001077565791181,0.3527604600220212
0,,,0,,0.375,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.3799,67500.0,,0,,,,,1,,0.9861,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-31.0,0.031329,,,0.1787629603146228,,,,,0,,,,,,,,,,,675000.0,1,0.2700666666666667,-4070,,,,,,,36459.0,-22258,0.0482779168156358,0.6347055309763198,0.5482063703414878
0,,,0,,0.1667,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,0.0743,78750.0,,1,,,,,0,,0.9816,,,,1,2,,,,,,,,,,,,,,,,-503.0,,,-2064.0,0.0060079999999999,,,0.10187449062754686,,,,,0,,,,,,,,,,,1350000.0,0,0.28782857142857143,-3221,,,,-1135.0,,,45333.0,-13335,0.029322389102340203,0.4188542886233217,0.2904192346214575
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,45000.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-1210.0,,,-11277.0,0.02461,,,0.1284191601386927,,,,,0,,,,,,,,,,,585000.0,1,0.25265,-2199,,,,-2212.0,,,22738.5,-18683,0.03244510080904071,0.2498850627504553,0.4825640924624737
0,,,0,,0.4583,,,,,,,,1,,,,,,,,,,,,,,,,,,0.2867,225000.0,,0,,,,,0,,0.9871,,,,0,1,,,,,,,,,,,,,,,,-372.0,,,-9117.0,0.032561,,,0.2222222222222222,,,,,1,,,,,,,,,,,1012500.0,1,0.225,-420,,,,-170.0,,,50625.0,-22719,0.05,,0.7814886664842264
0,,,0,,,,,,,,,,1,,,,0.0,,,,,,,0.0,,,,,,,,16875.0,,0,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-1040.0,,,-10255.0,0.020246,,,0.5,,,,,0,,,,,,,,,,,135000.0,1,0.1,-2241,,,,-1434.0,,,6750.0,-18693,0.05,,0.3045061145430549
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-578.0,,,-8154.0,0.015221,,,0.24752475247524752,,,,,0,,,,,,,,,,,454500.0,0,0.13148,-5050,,,,-1715.0,,,14791.5,-14220,0.032544554455445546,0.4578995512067301,0.6432586037348613
0,,,0,,,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,,81000.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1732.0,,,-1971.0,0.02461,,,0.18198730133052937,,,,,0,,,,,,,,,,,333000.0,1,0.26594444444444443,-5472,,,,,,,21541.5,-22123,0.048398511748291344,0.3689687382528466,0.6174227367234892
0,,,0,,0.375,,,,,,,,1,,,2.0,2.0,,,,,,,0.0,,,,0.0,,,0.1907,45000.0,,0,,,,,1,,0.9876,,,,1,2,,,,,,,,,,,,,,,,-1264.0,,,-8147.0,0.030755,,,0.42857142857142855,,,,,0,,,,,1.0,,0.0,,,,315000.0,0,0.11666666666666667,-4389,,,,-1719.0,,,15750.0,-14867,0.05,0.2340151665320674,0.3912536414285384
0,,,0,,0.0,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.0014,45000.0,,1,,,,,1,,0.9613,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-2571.0,0.00496,,,0.4128137384412153,,,,,1,,,,,,,,,,,450000.0,1,0.08758,-4699,,,,-6239.0,,,19705.5,-15407,0.03615422721268164,0.524496446363472,0.636455884003563
0,,,0,,,,,,,,,,0,,,0.0,8.0,,,,,,,0.0,,,,,,,0.0114,67500.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1598.0,,,-774.0,0.031329,,,1.0434056761268782,,,,,0,,,,,,,,,,,54000.0,0,0.07713333333333333,-2401,,,,-5097.0,,,5206.5,-13592,0.08048135781858654,,0.2272164354172916
1,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-122.0,,,-2504.0,0.00733,,,0.19619537920642893,,,,,0,,,,,,,,,,,495000.0,0,0.24636,-2653,,,,-2213.0,,,27715.5,-10037,0.04833469362129583,0.4561097392782771,0.4846119666467224
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0544,52500.0,,0,,,,,0,,0.9752,,,,0,1,,,,,,,,,,,,,,,,-829.0,,,-8889.0,0.072508,,,0.7189515632061132,,,,,0,,,,,,,,,,,148500.0,0,0.07628571428571429,-4680,,,,,,,12015.0,-16396,0.0548457335360092,0.22009464485041,0.7115491958446045
0,,,0,,0.1667,,,,,,,,0,,,1.0,6.0,,,,,,,0.0,,,,,,,0.0526,51750.0,,1,,,,,0,,0.9786,,,,0,2,,,,,,,,,,,,,,,,-624.0,,,-5548.0,0.031329,,,0.2539752650176678,,,,,0,,,,,,,,,,,180000.0,1,0.22234782608695652,-4248,,,,,,,11506.5,-24155,0.056470848056537105,0.7151031019926098,0.6966305151295921
0,,,0,,,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,,27000.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-442.0,0.035792,,,0.361794500723589,,,,,0,,,,,,,,,,,337500.0,0,0.18566666666666667,-2381,,,,-741.0,,,25065.0,-10744,0.06717317896767969,0.3280631605201915,0.6405493008893001
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,78750.0,,1,,,0.0,,0,,,,,,1,2,1.0,0.0,,0.0,0.0,,,,,,,0.0,-186.0,,,-1079.0,,0.0,-5754.0,0.01885,,,0.6439505445981749,,,144.99,,0,,,,,,,,,,144.99,193500.0,0,0.12351428571428572,-1650,0.0,,144.99,-505.0,144.99,,19453.5,-9255,0.07953709155136886,0.4206109640437848,0.0054075541458508
0,,,1,,,,,,,,,,0,,,1.0,2.0,,,,,,,0.0,,,,,,,,130500.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1350.0,,,-8203.0,0.035792,,,0.35720151092133356,,,,,1,,,,,,,,,,,900000.0,1,0.1432758620689655,-903,,,,-472.0,,,56092.5,-17423,0.051178354409591065,0.511891801533151,0.6666465867672473
0,,,0,,,,,,,,,,0,,,0.0,9.0,,,,,,,1.0,,,,,,,,67500.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-5.0,,,-849.0,0.018801,,,0.17464198393293748,,,,,0,,,,,,,,,,,1350000.0,1,0.15793333333333334,-3631,,,,-3858.0,,,42642.0,-12998,0.02758179066247526,0.520897599048938,0.5741987708613286
0,,,1,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,25200.0,,0,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1720.0,,,-3415.0,0.00733,,,0.38862980235398625,,,,,0,,,,,,,,,,,256500.0,1,0.1729642857142857,-3415,,,,-592.0,,,21793.5,-14267,0.06721907617144127,0.1402431837080297,0.5112235345477183
0,,,0,,0.2917,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.2484,78750.0,,1,,,,,0,,0.9737,,,,1,1,,,,,,,,,,,,,,,,-278.0,,,-6999.0,0.072508,,,0.3768708947991817,,,,,0,,,,,,,,,,,378000.0,1,0.2866,-3657,,,,-306.0,,,45139.5,-12875,0.10801119844944546,,0.5284972279691378
0,,,0,,,,,,,,,,0,,,0.0,2.0,,,,,0.0,,0.0,,,,,,,,101250.0,,0,,,0.0,,0,,,,,,1,2,1.0,8.0,,0.0,8.0,,,,,,,8.0,-499.0,,,-1881.0,,0.0,-1622.0,0.035792,,,0.18,,,4406.94,,0,,,,,,,,,,4406.94,1125000.0,0,0.1836,-4163,0.0,,4406.94,-1630.0,4406.94,,37179.0,-11636,0.033048,0.6058362647264226,0.6227134109702043
0,,,1,,0.1667,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0963,56250.0,,1,,,,,0,,0.9871,,,,1,2,,,,,,,,,,,,,,,,-1245.0,,,-7207.0,0.025164,,,0.099601593625498,,,,,0,,,,,,,,,,,1129500.0,1,0.27724,-1026,,,,-797.0,,,31189.5,-17471,0.027613545816733066,,0.2653117484731741
0,,0.0,0,1.0,,,0.0,0.0,,,,0.0,0,0.0,,,0.0,0.0,1.0,0.0,15.0,,0.0,0.0,-1679.0,,0.0,,1.0,0.0,,126000.0,0.0,1,,0.0,,,0,,,,,,0,2,,,,,,1.0,0.0,,,5625.0,,,,,,-397.0,-1679.0,,-7922.0,0.025164,,,0.7332338230287794,5625.0,0.0,,,0,-1679.0,,0.0,,,0.0,,0.0,,,130500.0,1,0.09921428571428571,-4072,,,,,,0.0,12501.0,-21431,0.07274727001335533,,0.1229113589523627
1,,,1,,0.3333,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,0.1318,150000.0,,1,,,,,1,,0.9891,,,,1,2,,,,,,,,,,,,,,,,-575.0,,,-134.0,0.019101,,,0.7721769211761799,,,,,1,,,,,,,,,,,540000.0,0,0.10261,-3037,,,,-1150.0,,,46174.5,-10354,0.07923307388188781,0.4812493411434029,0.5949329008332279
0,,,0,,,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,0.0416,33750.0,,1,,,,,0,,0.9856,,,,0,2,,,,,,,,,,,,,,,,-191.0,,,-10601.0,0.016612,,,1.4071294559099436,,,,,0,,,,,,,,,,,45000.0,1,0.07846666666666667,-3691,,,,-1935.0,,,5296.5,-11765,0.11041275797373358,0.2910973802776635,0.649117990934875
0,,,0,,0.375,,,,,,,,1,,,0.0,0.0,,,,,,,0.0,,,,,,,0.371,22500.0,,0,,,,,0,,0.9945,,,,1,3,,,,,,,,,,,,,,,,-362.0,,,-389.0,0.018209,,,0.375,,,,,1,,,,,,,,,,,180000.0,1,0.13333333333333333,-424,,,,-2419.0,,,9000.0,-10859,0.05,0.6041125998015721,0.5705913470319232
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1012,78750.0,,0,,,,,0,,0.9901,,,,1,3,,,,,,,,,,,,,,,,-411.0,,,-186.0,0.020246,,,0.10124912491827749,,,,,0,,,,,,,,,,,1485000.0,1,0.5017142857142857,-3278,,,,,,,79020.0,-19770,0.050798132387570076,0.6246146584503397,0.4914579569105102
0,,,0,,0.0417,,,,,,,,0,,,1.0,1.0,,,,,,,0.0,,,,,,,0.0103,101250.0,,0,,,,,1,,0.9692,,,,1,3,,,,,,,,,,,,,,,,-861.0,,,-7630.0,0.018029,,,0.5625,,,,,0,,,,,,,,,,,360000.0,0,0.12935555555555556,-5711,,,,-2905.0,,,26194.5,-15009,0.0727625,0.0739651461172267,0.3251567848806854
0,,,0,,,,,,,,,,0,,,0.0,2.0,,,,,,,0.0,,,,,,,,315000.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-3891.0,0.00702,,,0.41435074198379296,,,,,1,,,,,,,,,,,679500.0,1,0.09612857142857142,-3098,,,,-196.0,,,30280.5,-19579,0.03983094489727061,0.158554899794863,0.2461683409956275
0,,,0,,0.1667,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.054,22500.0,,1,,,,,1,,0.9851,,,,1,2,,,,,,,,,,,,,,,,-811.0,,,-1606.0,0.009549,,,0.08575446780777278,,,,,0,,,,,,,,,,,679500.0,1,0.3873333333333333,-5001,,,,-8105.0,,,26145.0,-14720,0.03321556386421066,0.501075160239048,0.5445913682660488
0,,,0,,0.1667,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.1011,123750.0,,0,,,,,1,,0.9776,,,,0,3,,,,,,,,,,,,,,,,-3184.0,,,-7418.0,0.005002,,,0.34992842373150945,,,,,0,,,,,,,,,,,571500.0,1,0.1264,-2415,,,,,,,31284.0,-22483,0.044230952759662795,,0.6787354094806589
0,,,1,,0.0417,,,,,,,,0,,,1.0,2.0,,,,,0.0,,0.0,,,,,,,0.0039,112500.0,,1,,,0.0,,0,,0.9717,,,,0,2,1.0,0.0,,0.0,0.0,,,,,,,0.0,-2712.0,,,-1837.0,,0.0,-7621.0,0.035792,,,0.13466925231631113,,,2615.715,,0,,,,,,,,,,2615.715,675000.0,1,0.20836,-3405,0.0,,2615.715,-1877.0,2615.715,,23440.5,-19867,0.02805968541262659,0.6545292802242897,0.5854288035134965
0,,,0,,0.1667,,,,,,,,0,,,1.0,1.0,,,,,0.0,,1.0,,,,,,,0.0424,78750.0,,0,,,0.0,,0,,0.9816,,,,1,2,1.0,15.0,,0.0,15.0,,,,,,,15.0,-2470.0,,,-2697.0,,0.0,-12909.0,0.0196889999999999,,,0.5302307261131058,,,5548.86,,0,,,,,,,,,,5548.86,265500.0,0,0.14182857142857141,-4116,0.0,,5548.86,,5548.86,,22338.0,-20579,0.07520186641215591,0.2091546988410069,0.4803312142778354
1,442.3333333333333,,1,,,,,,0.0,,0.0,,0,,123714.57142857142,0.0,6.0,,,,,,,0.0,,103731.0,,,,,,37500.0,,1,-232.71428571428572,,,0.0,0,20.0,,-477.2857142857143,632.6,-23.5,0,3,,,-148.0,,,,,0.0,,,0.7142857142857143,,,462141.0,685.0,-1613.0,,,-503.0,0.006852,,49.0,0.39556962025316456,,,,2455.56,0,,528003.0,,0.0,,,,,-245.0,,225000.0,1,0.119,-2546,,1787.0,,-2123.0,,,13387.5,-9904,0.04707278481012658,0.0950703958413326,0.3769716498026215
0,,,1,,0.3333,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0331,60000.0,,1,,,,,0,,0.9816,,,,1,2,,,,,,,,,,,,,,,,-253.0,,,-8685.0,0.031329,,,0.5299838354930174,,,,,0,,,,,,,,,,,283500.0,0,0.17305,-4188,,,,-114.0,,,31149.0,-16202,0.09171370273206667,,0.5789661403168828
0,,,0,,0.1667,,,,,,,,1,,,1.0,2.0,,,,,,,0.0,,,,,,,0.0928,40500.0,,0,,,,,1,,0.9806,,,,1,2,,,,,,,,,,,,,,,,-171.0,,,-7676.0,0.030755,,,0.45,,,,,0,,,,,,,,,,,270000.0,0,0.1111111111111111,-1102,,,,-1449.0,,,13500.0,-15132,0.05,0.7062051096536562,0.6527550633490753
0,,,0,,0.1667,,,,,,,,1,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0562,112500.0,,0,,,,,0,,0.9851,,,,1,2,,,,,,,,,,,,,,,,-2594.0,,,-10736.0,0.010006,,,0.35714285714285715,,,,,0,,,,,,,,,,,630000.0,1,0.14,-1600,,,,-7006.0,,,31500.0,-18045,0.05,0.6380435278721609,0.6546164098138579
